date,times,crime,location,disposition,location_geo,lat,long
11/4/13,10:50:17,LARCENY/THEFT/SHOPLIFTING,700-725 W RIDGEWAY AV,REPORT INITIATED,700-725 W RIDGEWAY AV Cedar Falls Iowa,42.4695197,-92.4546187
11/4/13,13:20:48,LARCENY/THEFT/SHOPLIFTING,9614 UNIVERSITY AV,REFERRED WITHIN DEPT,9614 UNIVERSITY AV Cedar Falls Iowa,42.5024484,-92.4749424
11/4/13,13:36:42,BURGLARY,1703 WATERLOO RD,REPORT INITIATED,1703 WATERLOO RD Cedar Falls Iowa,42.522818,-92.438895
11/4/13,14:35:30,LARCENY/THEFT/SHOPLIFTING,2603-10 TERRACE DR,REPORT INITIATED,2603-10 TERRACE DR Cedar Falls Iowa,42.5094176,-92.4150577
11/4/13,15:20:20,LARCENY/THEFT/SHOPLIFTING,4117-215 UNIVERSITY AV,REPORT INITIATED,4117-215 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
11/4/13,16:13:00,ASSAULT,2002 COLLEGE ST,REPORT INITIATED,2002 COLLEGE ST Cedar Falls Iowa,42.5196199,-92.4555439
11/4/13,16:27:24,LARCENY/THEFT/SHOPLIFTING,2117-94 COLLEGE ST,REPORT INITIATED,2117-94 COLLEGE ST Cedar Falls Iowa,42.5184104,-92.4558112
11/4/13,11:01:00,Theft,UNI Dome,Open,UNI,42.515762,-92.467192
11/5/13,10:30:37,LARCENY/THEFT/SHOPLIFTING,5600 NORDIC DR,EXTRA ATTENTION,5600 NORDIC DR Cedar Falls Iowa,42.487947,-92.448738
11/5/13,14:26:36,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
11/5/13,14:58:31,ROBBERY,4410-133 UNIVERSITY AV,REPORT INITIATED,4410-133 UNIVERSITY AV Cedar Falls Iowa,42.507429,-92.410362
11/5/13,15:35:41,LARCENY/THEFT/SHOPLIFTING,1420 W 1ST ST,REPORT INITIATED,1420 W 1ST ST Cedar Falls Iowa,42.537539,-92.462828
11/5/13,16:27:09,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
11/5/13,23:52:33,LARCENY/THEFT/SHOPLIFTING,6601-38 SAPPHIRE RD,REFERRED WITHIN DEPT,6601-38 SAPPHIRE RD Cedar Falls Iowa,42.5030569,-92.4076355
11/6/13,9:45:54,ASSAULT,519 W 1ST ST,REPORT INITIATED,519 W 1ST ST Cedar Falls Iowa,42.538098,-92.451658
11/6/13,9:48:26,LARCENY/THEFT/SHOPLIFTING,3705 BIG WOODS RD,REPORT INITIATED,3705 BIG WOODS RD Cedar Falls Iowa,42.5695309,-92.4363879
11/6/13,15:10:55,LARCENY IN PROGRESS,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
11/6/13,17:53:04,LARCENY/THEFT/SHOPLIFTING,700-531 W RIDGEWAY AV,REPORT INITIATED,700-531 W RIDGEWAY AV Cedar Falls Iowa,42.4695372,-92.4498593
11/6/13,14:33:00,Theft,Roth Hall,Open,UNI,42.5082,-92.450855
11/7/13,6:42:19,LARCENY/THEFT/SHOPLIFTING,1421 W 18TH ST,REPORT INITIATED,1421 W 18TH ST Cedar Falls Iowa,42.522419,-92.4627129
11/7/13,20:33:33,LARCENY/THEFT/SHOPLIFTING,2319 CAMEO ST,REPORT INITIATED,2319 CAMEO ST Cedar Falls Iowa,42.557496,-92.442282
11/7/13,20:41:18,ASSAULT,2216-1 LINCOLN ST,REPORT INITIATED,2216-1 LINCOLN ST Cedar Falls Iowa,42.542832,-92.417774
11/9/13,5:27:20,BURGLARY IN PROGRESS/JUST,2422 CRESCENT DR,REPORT INITIATED,2422 CRESCENT DR Cedar Falls Iowa,42.5374443,-92.4750651
11/9/13,18:09:00,Theft,UNI Dome,Open,UNI,42.515762,-92.467192
11/10/13,4:49:43,BURGLARY,1207 CLAY ST,REPORT INITIATED,1207 CLAY ST Cedar Falls Iowa,42.527141,-92.4485629
11/10/13,14:59:10,LARCENY/THEFT/SHOPLIFTING,401 MAIN ST,REPORT INITIATED,401 MAIN ST Cedar Falls Iowa,42.534867,-92.445914
11/11/13,0:31:47,ASSAULT/AMBULANCE REQUESTED,1031-4 MAPLEWOOD DR,ASSISTED,1031-4 MAPLEWOOD DR Cedar Falls Iowa,42.5091338,-92.4328567
11/11/13,12:20:36,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
11/11/13,9:19:00,Theft,UNI Dome,Open,UNI,42.515762,-92.467192
11/12/13,11:04:43,LARCENY/THEFT/SHOPLIFTING,6601 HUDSON RD,REPORT INITIATED,6601 HUDSON RD Cedar Falls Iowa,42.4786551,-92.4652302
11/12/13,17:25:19,BURGLARY,130-.5 N COLLEGE ST,REPORT INITIATED,130-.5 N COLLEGE ST Cedar Falls Iowa,42.5388,-92.456068
11/12/13,9:04:00,Theft,Maucker Union,Open,UNI,42.514872,-92.45867
11/13/13,3:04:49,LARCENY/THEFT/SHOPLIFTING,9614-203D UNIVERSITY AV,REFERRED WITHIN DEPT,9614-203D UNIVERSITY AV Cedar Falls Iowa,42.5024484,-92.4749424
11/13/13,11:42:35,LARCENY/THEFT/SHOPLIFTING,2715 TERRACE DR,REPORT INITIATED,2715 TERRACE DR Cedar Falls Iowa,42.5094074,-92.4129462
11/13/13,13:06:55,LARCENY/THEFT/SHOPLIFTING,7500 NORDIC DR,REPORT INITIATED,7500 NORDIC DR Cedar Falls Iowa,42.4700826,-92.4477705
11/13/13,16:08:04,LARCENY/THEFT/SHOPLIFTING,2006 ASHLAND AV,REPORT INITIATED,2006 ASHLAND AV Cedar Falls Iowa,42.5196929,-92.424617
11/13/13,23:23:44,LARCENY/THEFT/SHOPLIFTING,2115-25 COLLEGE ST,REPORT INITIATED,2115-25 COLLEGE ST Cedar Falls Iowa,42.5186163,-92.4558099
11/14/13,10:08:53,LARCENY/THEFT/SHOPLIFTING,6227 NORDIC DR,REPORT INITIATED,6227 NORDIC DR Cedar Falls Iowa,42.4815309,-92.448139
11/14/13,20:08:53,LARCENY/THEFT/SHOPLIFTING,7500 NORDIC DR,REPORT INITIATED,7500 NORDIC DR Cedar Falls Iowa,42.4700826,-92.4477705
11/14/13,20:43:55,BURGLARY,2124-414 W 27TH ST,REPORT INITIATED,2124-414 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
11/15/13,12:41:19,LARCENY/THEFT/SHOPLIFTING,6110 UNIVERSITY AV,REPORT INITIATED,6110 UNIVERSITY AV Cedar Falls Iowa,42.513142,-92.4311292
11/16/13,16:49:29,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
11/16/13,22:16:32,ASSAULT IN PROGRESS/JUST,2927 ABRAHAM DR,REPORT INITIATED,2927 ABRAHAM DR Cedar Falls Iowa,42.531667,-92.480054
11/17/13,17:13:55,LARCENY/THEFT/SHOPLIFTING,615 W 9TH ST,REPORT INITIATED,615 W 9TH ST Cedar Falls Iowa,42.530662,-92.452911
11/18/13,1:20:17,ASSAULT/AMBULANCE REQUESTED,204 MAIN ST,REPORT INITIATED,204 MAIN ST Cedar Falls Iowa,42.536664,-92.445141
11/18/13,8:09:14,LARCENY/THEFT/SHOPLIFTING,803-304 MAPLEWOOD DR,REPORT INITIATED,803-304 MAPLEWOOD DR Cedar Falls Iowa,42.5091386,-92.4365552
11/18/13,17:04:12,LARCENY/THEFT/SHOPLIFTING,2906 SCENIC DR,REPORT INITIATED,2906 SCENIC DR Cedar Falls Iowa,42.512026,-92.406695
11/18/13,15:00:00,Theft,Campbell Hall,Open,UNI,42.51718,-92.461573
11/19/13,10:14:48,BURGLARY,4210-3 LEGACY LN,REPORT INITIATED,4210-3 LEGACY LN Cedar Falls Iowa,42.5028359,-92.4132258
11/19/13,16:03:23,BURGLARY,1910 STATE ST,REPORT INITIATED,1910 STATE ST Cedar Falls Iowa,42.520909,-92.443715
11/19/13,18:43:02,LARCENY/THEFT/SHOPLIFTING,727 MAPLEWOOD DR,REPORT INITIATED,727 MAPLEWOOD DR Cedar Falls Iowa,42.5091358,-92.4374614
11/19/13,19:03:31,LARCENY/THEFT/SHOPLIFTING,439 N DIVISION ST,REPORT INITIATED,439 N DIVISION ST Cedar Falls Iowa,42.5433824,-92.460367
11/20/13,8:17:00,Theft,Redeker Center,Open,UNI,42.511991,-92.463427
11/20/13,15:03:00,Theft,Bender Hall,Open,UNI,42.518351,-92.462955
11/22/13,9:11:18,LARCENY/THEFT/SHOPLIFTING,1025 CENTER ST,REPORT INITIATED,1025 CENTER ST Cedar Falls Iowa,42.5464507,-92.4508705
11/22/13,14:59:19,LARCENY/THEFT/SHOPLIFTING,216 W 14TH ST,REPORT INITIATED,216 W 14TH ST Cedar Falls Iowa,42.5256698,-92.4476434
11/22/13,16:07:40,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
11/22/13,16:53:37,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
11/22/13,9:48:00,Theft,Curris Business Building,Open,UNI,42.513953,-92.461828
11/23/13,13:17:00,Theft,Wellness Rec Center,Open,UNI,42.51718,-92.46653
11/23/13,16:14:00,Theft,Dancer Hall,Open,UNI,42.518335,-92.461463
11/24/13,16:24:10,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
11/25/13,10:48:31,LARCENY/THEFT/SHOPLIFTING,2124-1012 W 27TH ST,REPORT INITIATED,2124-1012 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
11/25/13,14:10:00,Burglary,South Art Lot,Open,UNI,42.512656,-92.4673
11/26/13,10:35:16,BURGLARY,3900 CEDAR HEIGHTS DR,REPORT INITIATED,3900 CEDAR HEIGHTS DR Cedar Falls Iowa,42.503348,-92.408178
11/28/13,11:42:45,ASSAULT,4309 JENNIFER LN,REPORT INITIATED,4309 JENNIFER LN Cedar Falls Iowa,42.4993203,-92.4301938
11/29/13,11:55:03,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
11/30/13,11:54:43,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
11/30/13,13:47:25,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
11/30/13,15:08:06,BURGLARY,2216-15 LINCOLN ST,REPORT INITIATED,2216-15 LINCOLN ST Cedar Falls Iowa,42.542832,-92.417774
11/30/13,16:04:37,LARCENY/THEFT/SHOPLIFTING,2425 WHITETAIL DR,REPORT INITIATED,2425 WHITETAIL DR Cedar Falls Iowa,42.5399814,-92.4750016
12/2/13,15:18:35,LARCENY/THEFT/SHOPLIFTING,4TH ST and STATE ST,REPORT INITIATED,4TH ST and STATE ST Cedar Falls Iowa,42.535026,-92.4442142
12/2/13,18:25:53,ASSAULT,1804 BIRCH ST,REPORT INITIATED,1804 BIRCH ST Cedar Falls Iowa,42.522,-92.434847
12/2/13,20:31:41,LARCENY/THEFT/SHOPLIFTING,1004 NEWMAN AV,REPORT INITIATED,1004 NEWMAN AV Cedar Falls Iowa,42.523336,-92.434487
12/3/13,11:16:07,LARCENY/THEFT/SHOPLIFTING,2305 CRESCENT DR,REPORT INITIATED,2305 CRESCENT DR Cedar Falls Iowa,42.538046,-92.473162
12/3/13,20:46:08,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
12/4/13,12:28:27,BURGLARY,911-12 MAPLEWOOD DR,REPORT INITIATED,911-12 MAPLEWOOD DR Cedar Falls Iowa,42.5091389,-92.4352677
12/4/13,14:22:37,LARCENY/THEFT/SHOPLIFTING,2728 S MAIN ST,REPORT INITIATED,2728 S MAIN ST Cedar Falls Iowa,42.512119,-92.445081
12/4/13,14:35:58,LARCENY/THEFT/SHOPLIFTING,311 MAIN ST,REPORT INITIATED,311 MAIN ST Cedar Falls Iowa,42.535514,-92.44591
12/4/13,15:05:38,BURGLARY,610 IOWA ST,REPORT INITIATED,610 IOWA ST Cedar Falls Iowa,42.532841,-92.4517429
12/4/13,19:49:17,BURGLARY,304 CATHERINE ST,REPORT INITIATED,304 CATHERINE ST Cedar Falls Iowa,42.5359119,-92.4585108
12/4/13,20:39:10,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
12/5/13,8:31:06,LARCENY/THEFT/SHOPLIFTING,1004 NEWMAN AV,REPORT INITIATED,1004 NEWMAN AV Cedar Falls Iowa,42.523336,-92.434487
12/5/13,10:59:35,LARCENY/THEFT/SHOPLIFTING,2509 WHITETAIL DR,REPORT INITIATED,2509 WHITETAIL DR Cedar Falls Iowa,42.5407548,-92.4758687
12/6/13,0:59:51,LARCENY/THEFT/SHOPLIFTING,2515 MAIN ST,REPORT INITIATED,2515 MAIN ST Cedar Falls Iowa,42.514338,-92.446364
12/7/13,13:17:08,LARCENY/THEFT/SHOPLIFTING,2208-7B THUNDER RIDGE BLVD,REPORT INITIATED,2208-7B THUNDER RIDGE BLVD Cedar Falls Iowa,42.5377915,-92.4759525
12/8/13,12:01:11,LARCENY/THEFT/SHOPLIFTING,2124-122 W 27TH ST,REPORT INITIATED,2124-122 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
12/8/13,20:25:30,LARCENY/THEFT/SHOPLIFTING,3900 ORCHARD HILL DR,REPORT INITIATED,3900 ORCHARD HILL DR Cedar Falls Iowa,42.50276,-92.431629
12/8/13,15:35:00,Assault,E St,Closed,UNI,42.507286,-92.453878
12/9/13,11:19:54,LARCENY/THEFT/SHOPLIFTING,3905 WEDGEWOOD DR,REPORT INITIATED,3905 WEDGEWOOD DR Cedar Falls Iowa,42.5015324,-92.415429
12/9/13,15:28:29,LARCENY/THEFT/SHOPLIFTING,1009 W 1ST ST,REPORT INITIATED,1009 W 1ST ST Cedar Falls Iowa,42.5382279,-92.457542
12/10/13,22:29:24,LARCENY IN PROGRESS,1914 TREMONT ST,REPORT INITIATED,1914 TREMONT ST Cedar Falls Iowa,42.520845,-92.450439
12/12/13,6:57:32,BURGLARY IN PROGRESS/JUST,715 COLLEGE ST,EXTRA ATTENTION,715 COLLEGE ST Cedar Falls Iowa,42.531852,-92.456816
12/12/13,12:46:49,LARCENY/THEFT/SHOPLIFTING,5924 UNIVERSITY AV,REPORT INITIATED,5924 UNIVERSITY AV Cedar Falls Iowa,42.513782,-92.429433
12/12/13,22:48:22,ASSAULT,1813-19 W 8TH ST,REPORT INITIATED,1813-19 W 8TH ST Cedar Falls Iowa,42.5314718,-92.4664355
12/13/13,2:41:38,LARCENY/THEFT/SHOPLIFTING,204 MAIN ST,REPORT INITIATED,204 MAIN ST Cedar Falls Iowa,42.536664,-92.445141
12/13/13,9:47:52,LARCENY/THEFT/SHOPLIFTING,1221 CLAY ST,REPORT INITIATED,1221 CLAY ST Cedar Falls Iowa,42.526929,-92.448564
12/13/13,15:46:39,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
12/13/13,16:42:38,LARCENY/THEFT/SHOPLIFTING,7500 NORDIC DR,REPORT INITIATED,7500 NORDIC DR Cedar Falls Iowa,42.4700826,-92.4477705
12/15/13,17:20:18,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
12/15/13,14:11:00,Assault,Dancer Hall,Open,UNI,42.518335,-92.461463
